Category                                 | RTE type             | Interface                                
RTE Data Exchange                        | Rte_IWriteRef        | RParkControlLogic20ms_PpParkMAStatus_DeLaufzeitAnforderungPACPPR 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_Sound_Right_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_CrashWarning_BAP_RequestError 
RTE Data Exchange                        | Rte_IStatus          | RParkControlLogic20ms_PpFRACFout_DePduGrp_EA_02 
RTE Data Exchange                        | Rte_IRead            | RParkControlLogic20ms_PpHSS_PSSUP_STATUS_DeCH3_SPEAKER_FRONT_deactivated 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_Sound_Left_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_PLA_Messages_Status_BAP_RequestUInt8 
RTE Data Exchange                        | Rte_IRead            | RParkControlLogic20ms_PpFRACFout_DePduGrp_LDW_02 
RTE Data Exchange                        | Rte_IStatus          | RParkControlLogic20ms_PpFRACFout_DePduGrp_EA_01 
RTE Data Exchange                        | Rte_IsUpdated        | CtCdParkControl_PpDiagParkControlRead_DeIPA_adjust_calculation_breaking_distance_0x056B 
------------------------------------     | -----------------    | ------------------------------------   
#Total Interfaces: 233
