# CtApACF
# E:\zFAS-Jenkins\workspace\zFAS_AIT_Master_AAT\_ait\SW\0900_System\02_interfaces\CtApACF\ContractHeader\Rte_CtApACF.h
# Generated at: Tue Sep 10 2019 17:16
Rte_Receive_CtApACF_PpDiagACFRead_DeACA_ResetAcaQBetriebszeitzaehler_0x1011|Dt_RECORD_Routine_ACA_ResetAcaQBetriebszeitzaehler_0x1011_Call
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_FSG_Control_Status_BAP_RequestUInt8|void
Rte_Call_CtApACF_BapRequestPropFSG_LDW_HCA_FSG_OperationState_Status_BAP_RequestUInt8|Dt_UINT8_1_0
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_FSG_OperationState_Status_BAP_RequestUInt8|void
Rte_Call_CtApACF_BapRequestPropFSG_LDW_HCA_FSG_Setup_Status_BAP_RequestUInt8|Dt_UINT8_1_0
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_FSG_Setup_Status_BAP_RequestUInt8|void
Rte_Call_CtApACF_BapRequestPropFSG_LDW_HCA_LaneDepartureWarning_Status_BAP_RequestByteSequence|byteSequence3_t
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_LaneDepartureWarning_Status_BAP_RequestByteSequence|byteSequence3_t
Rte_Call_CtApACF_BapRequestPropFSG_LDW_HCA_SportDriveRecognition_Status_BAP_RequestByteSequence|byteSequence3_t
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_SportDriveRecognition_Status_BAP_RequestByteSequence|byteSequence3_t
Rte_Call_CtApACF_BapRequestPropFSG_LDW_HCA_Systemmode_Status_BAP_RequestByteSequence|byteSequence2_t
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_Systemmode_Status_BAP_RequestByteSequence|byteSequence2_t
Rte_Call_CtApACF_BapRequestPropFSG_LDW_HCA_WarningIntensity_Status_BAP_RequestByteSequence|byteSequence2_t
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_WarningIntensity_Status_BAP_RequestByteSequence|byteSequence2_t
Rte_Call_CtApACF_BapRequestPropFSG_LDW_HCA_WarningSound_Status_BAP_RequestByteSequence|byteSequence3_t
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_WarningSound_Status_BAP_RequestByteSequence|byteSequence3_t
Rte_Call_CtApACF_BapRequestPropFSG_LDW_HCA_WarningTime_Status_BAP_RequestByteSequence|byteSequence2_t
Rte_Result_CtApACF_BapRequestPropFSG_LDW_HCA_WarningTime_Status_BAP_RequestByteSequence|byteSequence2_t
Rte_Call_CtApACF_BapRequestPropFSG_MKE_DrivingTime_Status_BAP_RequestByteSequence|byteSequence4_t
Rte_Result_CtApACF_BapRequestPropFSG_MKE_DrivingTime_Status_BAP_RequestByteSequence|byteSequence4_t
Rte_Call_CtApACF_BapRequestPropFSG_MKE_FSG_Control_Status_BAP_RequestUInt8|Dt_UINT8_1_0
Rte_Result_CtApACF_BapRequestPropFSG_MKE_FSG_Control_Status_BAP_RequestUInt8|void
Rte_Call_CtApACF_BapRequestPropFSG_MKE_FSG_OperationState_Status_BAP_RequestUInt8|Dt_UINT8_1_0
Rte_Result_CtApACF_BapRequestPropFSG_MKE_FSG_OperationState_Status_BAP_RequestUInt8|void
Rte_Call_CtApACF_BapRequestPropFSG_MKE_Message_Status_BAP_RequestUInt8|Dt_UINT8_1_0
Rte_Result_CtApACF_BapRequestPropFSG_MKE_Message_Status_BAP_RequestUInt8|void
Rte_Call_CtApACF_BapRequestPropFSG_MKE_RestAreaRecommendation_Status_BAP_RequestByteSequence|byteSequence5_t
Rte_Result_CtApACF_BapRequestPropFSG_MKE_RestAreaRecommendation_Status_BAP_RequestByteSequence|byteSequence5_t
Rte_Call_CtApACF_PpEventHandling_GetEventStatus|Dem_EventIdType
Rte_Call_CtApACF_PpEventHandling_SetEventStatus|Dem_EventIdType
Rte_Call_CtApACF_PpPFServer_MW_SetSwcInfo|Dt_ENUM_SWCID
Rte_Call_CtApACF_PpPFServer_TS_ConvertAgt2Zgt|Dt_RECORD_TimestampAGT
Rte_Call_CtApACF_PpPFServer_TS_ConvertZgt2Agt|Dt_RECORD_Timestamp
Rte_Call_CtApACF_PpPFServer_TS_GetAgtTimestamp|Dt_RECORD_TimestampAGT
Rte_Call_CtApACF_PpPFServer_TS_GetRemainingTimeBudget|Dt_SINT32_1_0
Rte_Call_CtApACF_PpPFServer_TS_GetZgtTimestamp|Dt_RECORD_Timestamp
#RTE WHITELIST COUNT: 309
#####################################
#NON RTE WHITELIST
_Log_AddMsg
IsDebugModeActive
BDL_ContinueUpload
BDL_FrameReceived
IsDebugModeLevel2Active
__INDIRECT__
Log_AddMsg
BDL_StartUpload
#####################################
#NON RTE WHITELIST INIT
_Log_AddMsg
Log_AddMsg
IsDebugModeLevel2Active
__INDIRECT__
IsDebugModeActive
#####################################
#NON RTE WHITELIST from TEST SESSION
atanf
floorf
log10f
powf
sinf
cosf
sqrtf
tanf__d_add
__d_div
__d_dtouc
__d_fge
__d_fgt
__f_ftod
__ll_udiv64
asinf
atan2f
expf
memcpy
memset
tanf
